id,group,page,converted
12744,control,old page,no
20966,treatment,new page,no
19960,treatment,new page,yes
12313,control,old page,no
21435,treatment,new page,no
12274,control,old page,no
21762,treatment,new page,no
13274,control,old page,no
13374,control,old page,no
18975,treatment,new page,no
21951,treatment,new page,no
18935,treatment,new page,no
21042,treatment,new page,yes
12231,control,old page,no
20131,treatment,new page,no
12073,control,old page,no
19975,treatment,new page,yes
21848,treatment,new page,yes
12544,control,old page,no
13251,control,old page,no
21944,treatment,new page,no
20606,treatment,new page,no
21585,treatment,new page,yes
19249,treatment,new page,no
11912,control,old page,no
21656,treatment,new page,no
13456,control,old page,no
12841,control,old page,yes
21669,treatment,new page,yes
21516,treatment,new page,no
12362,control,old page,no
19043,treatment,new page,no
21587,treatment,new page,no
12387,control,old page,no
12034,control,old page,no
13057,control,old page,no
12101,control,old page,no
21547,treatment,new page,no
13189,control,old page,yes
13123,control,old page,no
12305,control,old page,no
19654,treatment,new page,no
20255,treatment,new page,no
11904,control,old page,no
13450,control,old page,no
12346,control,old page,no
12300,control,old page,no
12857,control,old page,no
13097,control,old page,no
12711,control,old page,no
12279,control,old page,yes
13013,control,old page,no
19194,treatment,new page,no
20816,treatment,new page,yes
20946,treatment,new page,no
22203,treatment,new page,no
12097,control,old page,no
12339,control,old page,no
21029,treatment,new page,no
12087,control,old page,no
12391,control,old page,no
12522,control,old page,yes
20014,treatment,new page,no
21410,treatment,new page,yes
19566,treatment,new page,no
13215,control,old page,no
12052,control,old page,no
13210,control,old page,no
13176,control,old page,no
12958,control,old page,yes
11940,control,old page,no
19860,treatment,new page,no
19305,treatment,new page,no
22329,treatment,new page,no
20333,treatment,new page,yes
20414,treatment,new page,no
12727,control,old page,no
12800,control,old page,no
13303,control,old page,no
20712,treatment,new page,no
13418,control,old page,yes
20538,treatment,new page,yes
12483,control,old page,no
21745,treatment,new page,no
20104,treatment,new page,no
20684,treatment,new page,no
13019,control,old page,no
12997,control,old page,no
20998,treatment,new page,no
12433,control,old page,no
12819,control,old page,no
18965,treatment,new page,no
20853,treatment,new page,no
13329,control,old page,no
22207,treatment,new page,no
21576,treatment,new page,yes
21929,treatment,new page,no
22209,treatment,new page,yes
19240,treatment,new page,no
20900,treatment,new page,no
21323,treatment,new page,yes
20757,treatment,new page,no
12329,control,old page,no
12464,control,old page,no
21985,treatment,new page,no
19226,treatment,new page,yes
12661,control,old page,no
20339,treatment,new page,yes
12035,control,old page,no
12332,control,old page,no
19704,treatment,new page,no
21892,treatment,new page,no
20103,treatment,new page,no
21582,treatment,new page,no
12972,control,old page,no
22392,treatment,new page,no
20197,treatment,new page,yes
11983,control,old page,yes
12055,control,old page,no
12989,control,old page,no
13290,control,old page,no
21633,treatment,new page,no
22009,treatment,new page,no
22284,treatment,new page,no
13111,control,old page,no
12142,control,old page,yes
12568,control,old page,no
22053,treatment,new page,no
12947,control,old page,no
22135,treatment,new page,no
13040,control,old page,no
21593,treatment,new page,no
19610,treatment,new page,no
19424,treatment,new page,no
13226,control,old page,yes
20406,treatment,new page,no
13228,control,old page,no
13121,control,old page,no
18938,treatment,new page,no
13279,control,old page,no
19874,treatment,new page,no
21637,treatment,new page,no
12694,control,old page,no
20053,treatment,new page,yes
13276,control,old page,yes
12154,control,old page,no
19661,treatment,new page,no
13099,control,old page,no
21430,treatment,new page,no
19049,treatment,new page,yes
19618,treatment,new page,no
20344,treatment,new page,no
21132,treatment,new page,no
13126,control,old page,no
12630,control,old page,no
22199,treatment,new page,no
12902,control,old page,no
11880,control,old page,no
12153,control,old page,no
19319,treatment,new page,no
18889,treatment,new page,no
19740,treatment,new page,no
20812,treatment,new page,yes
21145,treatment,new page,no
22384,treatment,new page,no
13058,control,old page,no
21016,treatment,new page,no
12855,control,old page,yes
20940,treatment,new page,no
20338,treatment,new page,no
19896,treatment,new page,no
12932,control,old page,no
12567,control,old page,no
21709,treatment,new page,no
12649,control,old page,no
19481,treatment,new page,no
12594,control,old page,no
19353,treatment,new page,no
12715,control,old page,no
13160,control,old page,no
19780,treatment,new page,no
13334,control,old page,no
20307,treatment,new page,yes
12862,control,old page,no
20258,treatment,new page,no
12407,control,old page,no
20020,treatment,new page,no
13208,control,old page,yes
12875,control,old page,no
12552,control,old page,no
19257,treatment,new page,yes
19943,treatment,new page,no
12285,control,old page,no
12943,control,old page,no
13296,control,old page,no
12866,control,old page,no
13425,control,old page,no
13020,control,old page,yes
12724,control,old page,no
22147,treatment,new page,no
22111,treatment,new page,no
20366,treatment,new page,yes
13178,control,old page,yes
12959,control,old page,no
12211,control,old page,yes
19853,treatment,new page,no
13250,control,old page,yes
19177,treatment,new page,yes
19695,treatment,new page,no
12297,control,old page,no
22372,treatment,new page,no
12278,control,old page,no
20803,treatment,new page,no
12704,control,old page,no
22010,treatment,new page,yes
12327,control,old page,no
13196,control,old page,no
12766,control,old page,no
13396,control,old page,no
11883,control,old page,no
12380,control,old page,no
12384,control,old page,no
12533,control,old page,yes
12490,control,old page,no
11988,control,old page,no
12276,control,old page,no
12675,control,old page,no
20227,treatment,new page,no
12514,control,old page,yes
12757,control,old page,no
22454,treatment,new page,no
20891,treatment,new page,no
21713,treatment,new page,no
13351,control,old page,no
13347,control,old page,no
20612,treatment,new page,no
13256,control,old page,no
22309,treatment,new page,no
12957,control,old page,no
19430,treatment,new page,no
19454,treatment,new page,no
12495,control,old page,no
12002,control,old page,yes
20823,treatment,new page,no
21033,treatment,new page,no
19772,treatment,new page,no
12676,control,old page,no
20244,treatment,new page,no
13346,control,old page,no
21567,treatment,new page,no
20736,treatment,new page,no
13284,control,old page,no
12603,control,old page,no
19285,treatment,new page,no
13180,control,old page,no
22306,treatment,new page,no
19984,treatment,new page,yes
12157,control,old page,no
12091,control,old page,no
19350,treatment,new page,no
22238,treatment,new page,no
11955,control,old page,no
20826,treatment,new page,yes
21422,treatment,new page,no
12504,control,old page,yes
20438,treatment,new page,no
12616,control,old page,no
20856,treatment,new page,no
13216,control,old page,no
20428,treatment,new page,no
12470,control,old page,no
20608,treatment,new page,no
13340,control,old page,no
19800,treatment,new page,no
20829,treatment,new page,no
13177,control,old page,yes
11966,control,old page,no
22033,treatment,new page,yes
12756,control,old page,no
12606,control,old page,yes
12624,control,old page,no
20117,treatment,new page,yes
20427,treatment,new page,no
12193,control,old page,yes
12353,control,old page,no
22230,treatment,new page,yes
21150,treatment,new page,no
21687,treatment,new page,no
20794,treatment,new page,no
12927,control,old page,no
19154,treatment,new page,no
19513,treatment,new page,no
12114,control,old page,no
22259,treatment,new page,no
12491,control,old page,no
13034,control,old page,no
20792,treatment,new page,yes
13027,control,old page,yes
19677,treatment,new page,yes
12616,control,old page,no
12697,control,old page,no
20502,treatment,new page,no
13407,control,old page,no
21337,treatment,new page,no
20215,treatment,new page,no
12816,control,old page,no
12132,control,old page,no
12832,control,old page,no
13047,control,old page,no
12441,control,old page,no
13311,control,old page,no
20594,treatment,new page,yes
21128,treatment,new page,yes
19673,treatment,new page,yes
13203,control,old page,no
12120,control,old page,no
12558,control,old page,no
12566,control,old page,no
18978,treatment,new page,no
12470,control,old page,no
12782,control,old page,no
20094,treatment,new page,no
12366,control,old page,no
12749,control,old page,no
12749,control,old page,no
22070,treatment,new page,no
20095,treatment,new page,no
12957,control,old page,yes
13182,control,old page,no
13378,control,old page,no
12695,control,old page,no
13127,control,old page,yes
22335,treatment,new page,no
12609,control,old page,no
21492,treatment,new page,no
12344,control,old page,no
12121,control,old page,yes
21814,treatment,new page,no
19467,treatment,new page,no
21571,treatment,new page,no
22084,treatment,new page,no
22115,treatment,new page,no
18955,treatment,new page,no
21023,treatment,new page,no
21833,treatment,new page,yes
